"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2024-11-19 ~ 2025-11-18"
"실거래구분 : 단독다가구(전월세)"
"주소구분 : 지번주소"
"시도 : 서울특별시"
"시군구 : 영등포구"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 500 ~ 3000 만원"
"NO","시군구","번지","도로조건","계약면적(㎡)","전월세구분","계약년월","계약일","보증금(만원)","월세금(만원)","건축년도","도로명","계약기간","계약구분","갱신요구권 사용","종전계약 보증금(만원)","종전계약 월세(만원)","주택유형"
"2482","서울특별시 영등포구 대림동","8**","8m미만","237.69","월세","202412","28","1,000","65","1992","대림로22길","202501~202701","신규","-","","","단독다가구"
"2483","서울특별시 영등포구 대림동","7**","8m미만","41.00","월세","202412","28","1,000","50","1986","도림로48길","202412~202612","신규","-","","","단독다가구"
"2484","서울특별시 영등포구 당산동3가","7*","12m미만","25.55","월세","202412","28","1,000","53","1993","양산로25길","202502~202702","신규","-","","","단독다가구"
"2485","서울특별시 영등포구 대림동","8**","8m미만","35.00","월세","202412","28","500","40","1990","디지털로73길","202501~202701","신규","-","","","단독다가구"
"2486","서울특별시 영등포구 신길동","3**","12m미만","16.53","월세","202412","27","2,000","52","2019","가마산로61나길","202412~202612","신규","-","","","단독다가구"
"2487","서울특별시 영등포구 신길동","4***","8m미만","18.00","월세","202412","27","3,000","20","2010","대방천로","202412~202612","신규","-","","","단독다가구"
"2488","서울특별시 영등포구 당산동3가","4**","8m미만","40.00","월세","202412","27","1,000","43","","양산로17길","202501~202701","신규","-","","","단독다가구"
"2489","서울특별시 영등포구 양평동5가","1**","8m미만","31.29","월세","202412","27","1,000","50","1991","양평로22바길","202501~202601","신규","-","","","단독다가구"
"2490","서울특별시 영등포구 도림동","2**","8m미만","39.60","월세","202412","27","500","45","1992","도신로15가길","202412~202612","신규","-","","","단독다가구"
"2491","서울특별시 영등포구 도림동","2**","8m미만","39.60","월세","202412","27","500","45","1992","도신로15가길","202412~202612","신규","-","","","단독다가구"
"2492","서울특별시 영등포구 영등포동","6**","8m미만","25.00","월세","202412","27","500","40","1996","영신로9가길","202412~202612","신규","-","","","단독다가구"
"2493","서울특별시 영등포구 대림동","7**","12m미만","30.00","월세","202412","27","1,000","55","1987","대림로29나길","202412~202512","신규","-","","","단독다가구"
"2494","서울특별시 영등포구 대림동","9**","8m미만","26.40","월세","202412","27","500","35","1988","대림로12나길","202501~202601","신규","-","","","단독다가구"
"2495","서울특별시 영등포구 신길동","3**","8m미만","21.65","월세","202412","27","1,000","55","2018","가마산로61길","202412~202512","신규","-","","","단독다가구"
"2496","서울특별시 영등포구 대림동","1***","8m미만","15.00","월세","202412","26","500","46","2015","디지털로54길","202412~202512","신규","-","","","단독다가구"
"2497","서울특별시 영등포구 대림동","8**","8m미만","98.70","월세","202412","26","1,000","50","1989","대림로22가길","202502~202702","신규","-","","","단독다가구"
"2498","서울특별시 영등포구 대림동","8**","8m미만","20.00","월세","202412","26","500","40","1997","대림로29라길","202501~202601","신규","-","","","단독다가구"
"2499","서울특별시 영등포구 대림동","1***","8m미만","55.33","월세","202412","26","500","65","1990","도림천로11길","202502~202702","신규","-","","","단독다가구"
"2500","서울특별시 영등포구 신길동","1**","8m미만","168.22","월세","202412","26","800","45","1990","영등포로72길","202501~202701","신규","-","","","단독다가구"
"2501","서울특별시 영등포구 대림동","1***","8m미만","65.46","월세","202412","26","2,000","60","1986","디지털로41길","202412~202612","신규","-","","","단독다가구"
"2502","서울특별시 영등포구 당산동1가","2*","12m미만","17.65","월세","202412","26","1,000","50","2014","당산로10길","202412~202612","신규","-","","","단독다가구"
"2503","서울특별시 영등포구 영등포동7가","6*","8m미만","18.00","월세","202412","26","500","45","2012","영중로27길","202501~202601","신규","-","","","단독다가구"
"2504","서울특별시 영등포구 당산동6가","3**","8m미만","25.00","월세","202412","26","2,000","80","1991","선유로54길","202501~202701","신규","-","","","단독다가구"
"2505","서울특별시 영등포구 대림동","8**","8m미만","30.00","월세","202412","25","3,000","40","1990","대림로17길","202412~202612","신규","-","","","단독다가구"
"2506","서울특별시 영등포구 당산동1가","3**","8m미만","30.96","월세","202412","25","1,000","60","","당산로18길","202501~202701","신규","-","","","단독다가구"
"2507","서울특별시 영등포구 신길동","*","8m미만","165.39","월세","202412","24","1,000","50","1992","여의대방로59길","202501~202701","신규","-","","","단독다가구"
"2508","서울특별시 영등포구 대림동","7**","12m미만","30.00","월세","202412","24","1,000","55","1994","대림로29가길","202501~202701","신규","-","","","단독다가구"
"2509","서울특별시 영등포구 신길동","3**","8m미만","60.00","월세","202412","24","1,000","60","1975","도신로","202501~202512","신규","-","","","단독다가구"
"2510","서울특별시 영등포구 대림동","7**","8m미만","21.00","월세","202412","24","500","55","2018","도림로58길","202412~202512","신규","-","","","단독다가구"
"2511","서울특별시 영등포구 대림동","7**","8m미만","109.10","월세","202412","23","500","50","2017","대림로23가길","202412~202612","신규","-","","","단독다가구"
"2512","서울특별시 영등포구 대림동","9**","8m미만","36.00","월세","202412","23","2,000","40","1995","대림로7길","202501~202701","신규","-","","","단독다가구"
"2513","서울특별시 영등포구 당산동1가","4**","8m미만","35.85","월세","202412","23","2,000","60","1992","당산로16길","202502~202702","신규","-","","","단독다가구"
"2514","서울특별시 영등포구 신길동","1***","8m미만","19.00","월세","202412","23","1,000","58","2019","신풍로19가길","202501~202701","신규","-","","","단독다가구"
"2515","서울특별시 영등포구 신길동","1**","12m미만","21.00","월세","202412","23","500","40","1993","신길로62길","202501~202601","신규","-","","","단독다가구"
"2516","서울특별시 영등포구 대림동","1***","8m미만","25.00","월세","202412","23","500","35","2017","디지털로53길","202501~202601","신규","-","","","단독다가구"
"2517","서울특별시 영등포구 영등포동","6**","12m미만","39.00","월세","202412","22","500","60","1993","영신로9길","202412~202612","신규","-","","","단독다가구"
"2518","서울특별시 영등포구 신길동","*","8m미만","218.60","월세","202412","21","1,000","50","1991","여의대방로61길","202412~202612","신규","-","","","단독다가구"
"2519","서울특별시 영등포구 대림동","7**","12m미만","27.00","월세","202412","21","1,000","54","1988","대림로29가길","202501~202601","신규","-","","","단독다가구"
"2520","서울특별시 영등포구 대림동","7**","12m미만","27.00","월세","202412","21","1,000","54","1988","대림로29가길","202501~202601","신규","-","","","단독다가구"
"2521","서울특별시 영등포구 신길동","1***","8m미만","20.00","월세","202412","21","500","47","1996","신풍로25가길","202302~202602","신규","-","","","단독다가구"
"2522","서울특별시 영등포구 대림동","1***","8m미만","30.00","월세","202412","21","500","50","1992","디지털로","202412~202612","신규","-","","","단독다가구"
"2523","서울특별시 영등포구 대림동","6**","12m미만","15.00","월세","202412","21","500","50","2018","대림로40다길","202412~202512","신규","-","","","단독다가구"
"2524","서울특별시 영등포구 신길동","3**","12m미만","19.20","월세","202412","21","1,000","58","2019","가마산로61나길","202412~202612","신규","-","","","단독다가구"
"2525","서울특별시 영등포구 도림동","1**","8m미만","56.80","월세","202412","21","1,000","70","1989","도림로112가길","202501~202701","신규","-","","","단독다가구"
"2526","서울특별시 영등포구 대림동","1***","8m미만","20.00","월세","202412","21","2,000","45","2018","디지털로38길","202501~202601","신규","-","","","단독다가구"
"2527","서울특별시 영등포구 대림동","7**","12m미만","20.00","월세","202412","21","500","45","2016","도림로41길","202412~202612","신규","-","","","단독다가구"
"2528","서울특별시 영등포구 대림동","9**","12m미만","23.00","월세","202412","21","3,000","57","2022","대림로7길","202501~202701","신규","-","","","단독다가구"
"2529","서울특별시 영등포구 신길동","8*","8m미만","222.21","월세","202412","21","1,500","80","1989","여의대방로47나길","202501~202601","신규","-","","","단독다가구"
"2530","서울특별시 영등포구 신길동","6**","12m미만","18.01","월세","202412","21","1,000","25","2015","여의대방로35길","202501~202601","신규","-","","","단독다가구"
"2531","서울특별시 영등포구 신길동","4**","8m미만","18.00","월세","202412","21","1,000","42","2012","대방천로","202412~202612","신규","-","","","단독다가구"
"2532","서울특별시 영등포구 신길동","4***","8m미만","27.00","월세","202412","21","1,000","50","2017","신풍로22길","202501~202601","신규","-","","","단독다가구"
"2533","서울특별시 영등포구 신길동","9*","8m미만","66.24","월세","202412","21","2,000","90","1983","영등포로80길","202412~202612","신규","-","","","단독다가구"
"2534","서울특별시 영등포구 대림동","9**","8m미만","17.00","월세","202412","20","500","32","2017","대림로8길","202412~202512","신규","-","","","단독다가구"
"2535","서울특별시 영등포구 신길동","1***","12m미만","42.10","월세","202412","20","2,000","70","1996","여의대방로45길","202412~202612","신규","-","","","단독다가구"
"2536","서울특별시 영등포구 신길동","3***","8m미만","18.50","월세","202412","19","2,000","40","2020","신풍로12가길","202501~202701","신규","-","","","단독다가구"
"2537","서울특별시 영등포구 도림동","1**","8m미만","47.37","월세","202412","19","1,000","65","1992","도림로113길","202502~202702","신규","-","","","단독다가구"
"2538","서울특별시 영등포구 양평동3가","3*","25m미만","18.32","월세","202412","19","2,000","50","2010","선유서로","202502~202602","신규","-","","","단독다가구"
"2539","서울특별시 영등포구 신길동","1**","8m미만","223.79","월세","202412","19","1,000","53","1993","도신로68길","202501~202701","신규","-","","","단독다가구"
"2540","서울특별시 영등포구 영등포동","6**","8m미만","30.00","월세","202412","19","500","30","1989","영신로9다길","202412~202612","신규","-","","","단독다가구"
"2541","서울특별시 영등포구 대림동","1***","8m미만","30.30","월세","202412","19","2,000","65","2017","디지털로38길","202501~202701","신규","-","","","단독다가구"
